player_name,player_id,,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
P.J. Tucker,tuckepj01,2022,4967,2490,-0.877074798,2.244290476,1.367215679,0.719255347,2.253618095,2.972873442,-0.626346827,2.327912514,1.701565687,5.658534823,4.22593739,1.432597433,-0.978352712,2.343052813,1.3647001,-0.850686455
Rayjon Tucker,tuckera01,2022,204,90,2.498962669,-2.144072605,0.354890065,-4.194776343,-4.479656315,-8.674432658,1.283443365,-2.761308747,-1.477865382,0.062340068,0.173837596,-0.111497528,-0.296493323,-2.879952285,-3.176445609,-0.055975262
Myles Turner,turnemy01,2022,2515,1235,-1.408372778,2.171691208,0.76331843,0.255937977,2.645541591,2.901479568,-1.152313266,2.46248994,1.310176674,2.557906996,2.557906996,0,-0.60219249,1.744930525,1.142738035,-0.015563315
Jonas Valanciunas,valanjo01,2022,4898,2415,0.48022056,0.796838227,1.277058786,2.837672173,-0.667464636,2.170207537,1.005998238,0.549566828,1.555565066,5.286671446,4.966313206,0.32035824,1.146718154,1.005722211,2.152440365,-0.484048618
Denzel Valentine,valende01,2022,467,222,-2.448305093,0.606077349,-1.842227745,-2.309219931,2.045491019,-0.263728912,-2.582889828,0.898260433,-1.684629395,0.117749099,0.117749099,0,-1.363073046,-0.178903,-1.541976046,0.293409147
Jarred Vanderbilt,vandeja01,2022,4228,2009,-0.641000762,2.164640103,1.523639341,3.426690444,-0.475076135,2.951614308,0.149206737,1.736323812,1.88553055,4.749572964,4.596264964,0.153307999,0.066649903,2.100468948,2.167118851,-0.122274304
Fred VanVleet,vanvlfr01,2022,5232,2602,3.792992937,0.825807803,4.61880074,1.044426775,1.845453675,2.88988045,3.445890985,1.07285014,4.518741125,9.631977282,9.394325327,0.237651954,3.70396668,2.326078734,6.030045414,-0.032212376
Devin Vassell,vassede01,2022,4136,1937,-0.22505958,-0.517962471,-0.743022051,-0.152735968,-0.560245533,-0.7129815,-0.224490231,-0.564849646,-0.789339877,1.941820379,1.941820379,0,-0.245652533,-0.122034415,-0.367686949,0.215913726
Luca Vildoza,vildolu01,2022,40,17,2.492025298,6.200604762,8.69263006,-32.50396292,-7.506385493,-40.01034842,-4.640016096,3.615687566,-1.024328531,0.015328026,0,0.015328026,-3.641533989,1.197479152,-2.444054838,-0.685393445
Gabe Vincent,vincega01,2022,4074,2012,-0.385994125,1.390604931,1.004610806,-0.178118977,1.01802278,0.839903803,-0.397128219,1.339965334,0.942837115,3.849165061,2.424403719,1.424761342,-0.345838662,1.580749687,1.234911024,-0.05292878
Nikola Vucevic,vucevni01,2022,5371,2599,-1.927777394,2.010471374,0.08269398,-0.751942003,-0.893965154,-1.645907157,-1.816075359,1.555940608,-0.260134751,3.311257912,2.676806823,0.634451089,-1.048601632,2.561257412,1.51265578,0.076033947
Dean Wade,wadede01,2022,1997,980,-0.531963443,1.48226529,0.950301847,-3.388140344,3.146161985,-0.241978359,-1.162963221,1.881636535,0.718673313,1.719902576,1.719902576,0,-1.950749132,1.755163881,-0.19558525,-0.831484201
Franz Wagner,wagnefr01,2022,5067,2429,-0.389604557,1.064287452,0.674682896,3.35284318,-0.388742426,2.964100754,0.474579609,0.844177275,1.318756884,5.034506287,5.034506287,0,-0.98717304,0.743615015,-0.243558025,-0.15480754
Moritz Wagner,wagnemo01,2022,2042,960,-0.033420966,-1.199347726,-1.232768692,1.695043806,-2.451178519,-0.756134713,0.448753531,-1.50618956,-1.057436029,0.835990978,0.835990978,0,-0.203666732,-0.907856957,-1.111523689,0.842804504
Ish Wainright,wainris01,2022,834,385,-1.372207614,0.527835244,-0.84437237,-2.732656294,4.480597047,1.747940752,-1.771420714,1.332316448,-0.439104266,0.454412753,0.314639831,0.139772923,-2.075254916,0.256228698,-1.819026219,0.553442421
Kemba Walker,walkeke02,2022,1954,948,0.289605814,1.128986998,1.418592812,-2.483400348,-4.209919321,-6.69331967,-0.25530873,0.056279895,-0.199028835,1.225625275,1.225625275,0,0.491722131,0.258119774,0.749841905,-0.66477408
Lonnie Walker IV,walkelo01,2022,3435,1612,-1.237312287,-1.864949341,-3.102261627,-1.646412572,-1.072264628,-2.7186772,-1.408271311,-1.825990531,-3.234261842,-0.3986426,-0.3986426,0,-1.010037966,-2.229522693,-3.239560658,0.091679552
MJ Walker,walkemj01,2022,19,8,0.634845556,10.26447809,10.89932364,-18.22809048,14.39692974,-3.831160734,-3.414956847,11.62299644,8.20803959,0.045411249,0.045411249,0,-4.76003005,11.72928656,6.969256509,1.531389717
Tyrone Wallace,wallaty01,2022,158,75,-7.818624284,-0.686350936,-8.50497522,4.264954878,-5.702367407,-1.437412529,-5.811417351,-1.797638994,-7.609056346,-0.184961007,-0.184961007,0,-5.185756649,-1.282060625,-6.467817275,-0.522133232
Derrick Walton Jr.,waltode01,2022,233,108,-6.930927267,7.425645473,0.494718206,-1.489750486,6.558795839,5.069045353,-6.167095333,7.745991984,1.578896651,0.240683654,0.240683654,0,-4.534303467,6.420520036,1.886216569,0.903279149
Brad Wanamaker,wanambr01,2022,658,320,-2.976788366,-2.602287524,-5.57907589,-3.411157924,0.430031485,-2.981126439,-3.249253406,-2.082854057,-5.332107463,-0.417355957,-0.417355957,0,-2.918412649,-1.991568901,-4.909981549,0.058136497
Duane Washington Jr.,washidu02,2022,2084,968,-0.703999939,-1.616544599,-2.320544538,-1.788682621,-2.555071992,-4.343754613,-0.973046551,-1.853955931,-2.827002483,-0.038514111,-0.038514111,0,-0.856713752,-2.462013755,-3.318727507,1.274356903
P.J. Washington,washipj01,2022,3738,1768,-0.50838589,-1.727109312,-2.235495202,2.486531066,0.282540511,2.769071577,0.064495147,-1.38219855,-1.317703403,1.295651069,1.295651069,0,0.868084217,-0.965561454,-0.097477237,0.284177746
Yuta Watanabe,watanyu01,2022,970,455,-2.873052768,-1.954515613,-4.827568381,-3.534346168,-0.838348178,-4.372694346,-3.211671978,-1.860914358,-5.072586336,-0.538250706,-0.352375931,-0.185874775,-2.186238895,-2.56917316,-4.755412055,0.647455714
Lindy Waters III,waterli01,2022,996,465,0.3483597,1.032863474,1.381223175,1.488389332,-0.968775113,0.519614219,0.70861916,0.701258668,1.409877828,0.987133965,0.987133965,0,-0.516962304,-0.02015228,-0.537114584,0.023515596
Tremont Waters,watertr01,2022,110,50,-6.705615946,-5.108791022,-11.81440697,-3.155262589,-11.81030826,-14.96557085,-6.34557786,-6.793012085,-13.13858995,-0.270990191,-0.270990191,0,-3.410398201,-4.103854505,-7.514252707,1.365803262
Trendon Watford,watfotr01,2022,1859,869,-1.80493316,-4.881503568,-6.686436728,-5.685171195,-2.563514303,-8.248685498,-2.675920003,-4.608102481,-7.284022484,-2.017638086,-2.017638086,0,-3.455504678,-4.27570956,-7.731214238,0.368957435
Paul Watson,watsopa01,2022,331,156,-5.202343014,-6.089597641,-11.29194065,-3.933409082,-5.56904492,-9.502454002,-5.186886551,-6.327913546,-11.5148001,-0.693065146,-0.693065146,0,-5.733396009,-6.202887593,-11.9362836,-0.650220059
Quinndary Weatherspoon,weathqu01,2022,156,73,0.114190226,-3.130363392,-3.016173167,0.522898766,-7.315473525,-6.792574759,0.212656023,-4.240649957,-4.027993934,-0.047901727,-0.047901727,0,0.706918468,-3.195817105,-2.488898636,0.637339168
Russell Westbrook,westbru01,2022,5723,2678,-0.95747505,-2.381170359,-3.338645408,-1.761940283,-0.354751095,-2.116691378,-1.155953572,-2.06963551,-3.225589082,-0.659297882,-0.659297882,0,-0.878194476,-1.871330266,-2.749524743,1.460957594
Coby White,whiteco01,2022,3681,1773,0.187853149,-2.60590423,-2.418051081,0.597825916,-0.709103448,-0.111277532,0.282961483,-2.349884002,-2.066922519,0.61307952,0.68750809,-0.07442857,-0.110271123,-1.788309032,-1.898580155,-0.689087382
Derrick White,whitede01,2022,5792,2784,0.722511178,2.907419296,3.629930474,-1.142355462,3.172744673,2.030389212,0.358459763,3.106443605,3.464903368,8.849230058,7.546422034,1.302808024,0.660922312,3.243747213,3.904669525,0.125657374
Hassan Whiteside,whiteha01,2022,2538,1227,-0.114832071,2.537127812,2.422295741,5.513799434,0.467541736,5.98134117,1.007040496,2.26106652,3.268107017,3.765099817,3.595337778,0.16976204,0.661717724,2.279029458,2.940747182,-0.127427583
Joe Wieskamp,wieskjo01,2022,432,205,-2.052230878,-3.896101932,-5.948332809,-4.080451204,3.101066409,-0.979384795,-2.581993229,-2.677650576,-5.259643806,-0.261608859,-0.261608859,0,-2.096517737,-3.584627655,-5.681145392,-0.334235235
Aaron Wiggins,wiggiaa01,2022,2559,1209,-2.347883188,-1.849873156,-4.197756344,0.370416637,-0.667510115,-0.297093478,-1.846780242,-1.700197397,-3.546977638,-0.49267396,-0.49267396,0,-3.071818401,-1.329751769,-4.401570171,0.218233728
Andrew Wiggins,wiggian01,2022,6410,3096,-0.126706256,1.802429044,1.675722788,1.696955554,2.158928098,3.855883652,0.217424,1.919715523,2.137139523,7.848096706,4.506061033,3.342035673,0.936388436,2.406333216,3.342721652,0.077597811
Lindell Wigginton,wiggili01,2022,435,199,-2.47650288,-2.411968931,-4.888471811,-4.503294303,-6.409508808,-10.91280311,-3.071432308,-3.401210617,-6.472642925,-0.381095064,-0.381095064,0,-3.034195384,-4.115966183,-7.150161567,0.829709327
Brandon Williams,willibr03,2022,1346,640,-2.768745288,-1.331300264,-4.100045552,-2.770027545,-3.582955432,-6.352982977,-2.843967564,-1.794228917,-4.63819648,-0.62043941,-0.62043941,0,-3.193516475,-2.101584136,-5.295100611,0.631012427
Grant Williams,willigr01,2022,5165,2529,-1.235402731,1.209259344,-0.026143387,0.239263355,-2.681703084,-2.442439729,-1.024984185,0.379101665,-0.645882521,2.741497818,1.707483071,1.034014747,-1.467176397,0.86793713,-0.599239267,-0.363937417
Kenrich Williams,willike04,2022,2216,1072,-1.105076777,2.436640968,1.331564191,-1.659530123,8.07740139,6.417871267,-1.209391856,3.773824037,2.564432181,2.890830215,2.890830215,0,-2.118185834,2.431418133,0.3132323,-0.54413289
Lou Williams,willilo02,2022,1659,799,-1.183710821,-1.227036492,-2.410747313,-1.197903114,-0.184290173,-1.382193287,-1.323417539,-1.080727822,-2.404145361,0.140492167,0.140492167,0,-0.71153467,-2.302398564,-3.013933234,-0.351393818
Patrick Williams,willipa01,2022,1202,575,-0.903541526,-1.628102858,-2.531644383,-4.697190222,-5.44136804,-10.13855826,-1.702209935,-2.523375944,-4.225585879,-0.443835296,0.092970513,-0.53680581,-2.06067498,-1.899485662,-3.960160642,0.256762313
Robert Williams III,williro04,2022,4458,2198,0.567950473,2.807192493,3.375142966,0.811504193,3.402291271,4.213795464,0.639223995,3.016426321,3.655650316,7.213416849,5.168515398,2.044901451,0.159819438,2.501663502,2.66148294,-0.550678354
Ziaire Williams,willizi02,2022,3275,1514,-1.199622248,-0.839513909,-2.039136156,0.303628908,-0.652592883,-0.348963974,-0.993926456,-0.900953743,-1.894880199,0.666966629,0.534963968,0.132002661,-0.627559957,-0.293072443,-0.9206324,0.741829975
D.J. Wilson,wilsodj01,2022,123,54,2.662473058,0.149796022,2.81226908,-3.977741122,-4.314150274,-8.291891396,1.445425451,-0.755044249,0.690381201,0.096621758,0.096621758,0,2.830206162,1.114795992,3.945002154,1.937597586
Dylan Windler,windldy01,2022,932,459,-1.035458509,0.678051418,-0.357407092,-4.874790549,3.918769452,-0.956021097,-1.899949212,1.359510084,-0.540439128,0.516094175,0.516094175,0,-2.109244029,0.375816055,-1.733427974,-0.259896508
Justise Winslow,winslju01,2022,1663,774,-1.603632704,1.330912702,-0.272720002,0.564726981,3.248326134,3.813053115,-1.216906602,1.824597549,0.607690948,1.348294238,1.348294238,0,-1.265763427,0.673958552,-0.591804875,0.839803021
Cassius Winston,winstca01,2022,80,39,-1.83240274,-4.218095482,-6.050498222,-5.419485981,-0.203559083,-5.623045064,-2.648014668,-3.585090226,-6.233104894,-0.069513562,-0.069513562,0,-3.924714251,-3.334723513,-7.259437764,0.299314509
Robert Woodard II,woodaro01,2022,90,42,-6.47666148,-0.43444613,-6.91110761,2.601327099,9.213464611,11.81479171,-4.86116204,1.7071165,-3.15404554,-0.00860757,-0.00860757,0,-3.393572662,-2.115398628,-5.50897129,-0.583050568
Christian Wood,woodch01,2022,4445,2094,-0.536649386,-1.355901163,-1.892550548,-1.963305211,-0.763312756,-2.726617967,-0.803181915,-1.237441264,-2.040623179,0.761397053,0.761397053,0,-0.457181928,-1.813079856,-2.270261784,0.465540232
Delon Wright,wrighde01,2022,3272,1589,-0.394790636,2.354575451,1.959784815,0.555596149,2.456429659,3.012025808,-0.254751162,2.544225362,2.2894742,4.071242515,3.2000534,0.871189115,-0.34343051,2.10494608,1.76151557,-1.497641321
McKinley Wright IV,wrighmc01,2022,41,19,0.200348362,-7.50945887,-7.309110508,-6.870536487,-10.13737903,-17.00791552,-1.290292553,-8.510070154,-9.800362706,-0.068195465,-0.068195465,0,-2.485645958,-9.368324954,-11.85397091,-0.218517073
Moses Wright,wrighmo01,2022,30,14,-0.357738685,-1.463855534,-1.821594219,0.764245815,-7.061769509,-6.297523694,-0.209772381,-2.803945999,-3.01371838,-0.001131119,-0.001131119,0,-0.092218438,-4.863868264,-4.956086702,-1.967683196
Gabe York,yorkga01,2022,50,21,1.908362405,2.391025679,4.299388085,-4.326690047,0.914119146,-3.412570901,0.758249105,2.301326011,3.059575116,0.063483468,0.063483468,0,0.938019266,3.124527806,4.062547072,1.989805733
Thaddeus Young,youngth01,2022,1927,932,-0.232464087,0.33062106,0.098156973,-1.608522668,2.074779375,0.466256707,-0.540097225,0.726837293,0.186740068,1.417298654,1.447940006,-0.030641352,-0.490506408,1.012304265,0.521797857,0.412186861
Trae Young,youngtr01,2022,5903,2838,7.064968633,-2.762787351,4.302181282,3.647054751,-3.381589662,0.265465089,6.715589373,-3.04964849,3.665940883,9.403348567,9.903858116,-0.500509549,6.523702975,-3.35696466,3.166738315,2.214592993
Omer Yurtseven,yurtsom01,2022,1525,744,-2.696109957,1.256200184,-1.439909773,1.337086644,-0.584523652,0.752562992,-2.049417256,0.876684664,-1.172732591,0.599452371,0.563126969,0.036325402,-2.256518731,0.176608396,-2.079910335,-0.035253902
Cody Zeller,zelleco01,2022,748,355,-0.380331644,-3.771124072,-4.151455717,0.365332298,-0.402119805,-0.036787507,-0.222445683,-3.226755981,-3.449201664,-0.127035212,-0.127035212,0,-0.396487771,-2.401035696,-2.797523467,0.312001414
Ivica Zubac,zubaciv01,2022,3786,1852,-0.920032593,1.986362166,1.066329573,0.343446601,-4.677449241,-4.33400264,-0.693764955,0.723358462,0.029593507,2.62695811,2.62695811,0,-1.134138985,1.759847766,0.62570878,0.020823283
